 , C0, C1, C2, C3,,segment,starting frame ,time
Time(s)/Cell Status, accepted, accepted, accepted, accepted,,0,0,0
1132.234173,0.000219531,0.000271812,1.02E-07,0.0365325,,,,
1132.284134,0.000210379,0.00025174,9.52E-08,0.03487653,,,,
1132.334095,0.000201608,0.00023315,0.00354574,0.04417847,,,,
1132.384056,0.000193203,0.000215933,0.003300944,0.04433071,,,,
1132.434017,0.000185148,0.000199987,0.003073049,0.04366671,,,,
1132.483978,0.000177429,0.000185219,0.004489988,0.0469624,,,,
1132.533939,0.000170032,0.000171542,0.004180002,0.05203629,,,,
1132.5839,0.000162943,0.000158874,0.003891418,0.04967755,,,,
1132.633861,0.00015615,0.000147142,0.003622758,0.04983928,,,,
1132.683822,0.00014964,0.000136276,0.003372645,0.04758012,,,,
1132.733783,0.000143402,0.000126213,0.0031398,0.04542337,,,,
1132.783744,0.000137423,0.000116893,0.00292303,0.04336439,,,,
1132.833705,0.000131694,0.000108261,0.002721227,0.04139873,,,,
1132.883666,0.000126203,0.000100266,0.002533355,0.03952217,,,,
1132.933627,0.000120942,9.29E-05,0.002358454,0.03773068,,,,
1132.983588,0.0001159,8.60E-05,0.002195628,0.03602039,,,,
1133.033549,0.000111068,7.97E-05,0.002044044,0.03438763,,,,
1133.08351,0.000106437,7.38E-05,0.001902924,0.03282888,,,,
1133.133471,0.000102,6.83E-05,0.001771548,0.03134079,,,,
1133.183432,9.77E-05,6.33E-05,0.001649241,0.03338723,,,,
1133.233393,9.37E-05,5.86E-05,0.001535379,0.03187382,,,,
1133.283354,8.98E-05,5.43E-05,0.001429377,0.03042902,,,,
1133.333315,8.60E-05,5.03E-05,0.005212748,0.02904971,,,,
1133.383276,8.24E-05,4.66E-05,0.004852864,0.02773292,,,,
1133.433237,7.90E-05,4.31E-05,0.004517826,0.02647582,,,,
1133.483198,7.57E-05,3.99E-05,0.004205918,0.02527571,,,,
1133.533159,7.26E-05,3.70E-05,0.003915545,0.02412999,,,,
1133.58312,6.95E-05,3.43E-05,0.004435291,0.02303621,,,,
1133.633081,6.66E-05,3.17E-05,0.005687717,0.021992,,,,
1133.683042,6.39E-05,2.94E-05,0.005295041,0.02099513,,,,
1133.733003,6.12E-05,2.72E-05,0.004929475,0.02004345,,,,
1133.782964,5.86E-05,2.52E-05,0.004589148,0.0191349,,,,
1133.832925,5.62E-05,2.33E-05,0.004272317,0.01826754,,,,
1133.882886,5.39E-05,2.16E-05,0.003977359,0.01743949,,,,
1133.932847,5.16E-05,2.00E-05,0.005918313,0.01664898,,,,
1133.982808,4.95E-05,1.85E-05,0.005509717,0.01856786,,,,
1134.032769,4.74E-05,1.72E-05,0.00512933,0.01772621,,,,
1134.08273,4.54E-05,1.59E-05,0.004775205,0.0233127,,,,
1134.132691,4.35E-05,1.47E-05,0.004445529,0.02225596,,,,
1134.182652,4.17E-05,1.36E-05,0.004138613,0.03690442,,,,
1134.232613,4.00E-05,1.26E-05,0.003852886,0.03523159,,,,
1134.282574,3.83E-05,1.17E-05,0.003586885,0.0345152,,,,
1134.332535,3.67E-05,1.08E-05,0.003339249,0.03925585,,,,
1134.382496,3.52E-05,1.00E-05,0.00310871,0.03747643,,,,
1134.432457,3.37E-05,9.30E-06,0.002894087,0.03577767,,,,
1134.482418,3.23E-05,8.61E-06,0.002694281,0.04485427,,,,
1134.532379,3.10E-05,7.97E-06,0.00250827,0.04282108,,,,
1134.58234,2.97E-05,7.39E-06,0.002335101,0.04088005,,,,
1134.632301,2.84E-05,6.84E-06,0.002173887,0.03902701,,,,
1134.682262,2.72E-05,6.34E-06,0.002023804,0.03725796,,,,
1134.732223,2.61E-05,5.87E-06,0.001884082,0.0355691,,,,
1134.782184,2.50E-05,5.43E-06,0.001754006,0.0339568,,,,
1134.832145,2.40E-05,5.03E-06,0.001632911,0.03241758,,,,
1134.882106,2.30E-05,4.66E-06,0.001520176,0.03094813,,,,
1134.932067,2.20E-05,4.32E-06,0.001415224,0.02954528,,,,
1134.982028,2.11E-05,4.00E-06,0.001317518,0.02820603,,,,
1135.031989,2.02E-05,3.70E-06,0.001939224,0.02692749,,,,
1135.08195,1.94E-05,3.43E-06,0.003894231,0.02570689,,,,
1135.131911,1.86E-05,3.18E-06,0.003625376,0.02454163,,,,
1135.181872,1.78E-05,2.94E-06,0.007180243,0.02342919,,,,
1135.231833,1.71E-05,2.72E-06,0.006684524,0.02236717,,,,
1135.281794,1.63E-05,2.52E-06,0.006223029,0.0213533,,,,
1135.331755,1.57E-05,2.34E-06,0.005793396,0.02038538,,,,
1135.381716,1.50E-05,2.16E-06,0.005393424,0.01946133,,,,
1135.431677,1.44E-05,2.00E-06,0.005021066,0.01857917,,,,
1135.481638,1.38E-05,1.86E-06,0.004674415,0.017737,,,,
1135.531599,1.32E-05,1.72E-06,0.004351697,0.016933,,,,
1135.58156,1.27E-05,1.59E-06,0.004051259,0.01616545,,,,
1135.631521,1.21E-05,1.47E-06,0.003771563,0.01543269,,,,
1135.681482,1.16E-05,1.37E-06,0.003511177,0.01473315,,,,
1135.731443,1.11E-05,1.27E-06,0.003268768,0.01406531,,,,
1135.781404,1.07E-05,1.17E-06,0.003043094,0.01342775,,,,
1135.831365,1.02E-05,1.09E-06,0.002833001,0.01281908,,,,
1135.881326,9.80E-06,1.01E-06,0.002637413,0.01223801,,,,
1135.931287,9.40E-06,9.31E-07,0.002455328,0.01168327,,,,
1135.981248,9.00E-06,8.62E-07,0.002285814,0.01115369,,,,
1136.031209,8.63E-06,7.98E-07,0.002128003,0.0106481,,,,
1136.08117,8.27E-06,7.39E-07,0.001981087,0.01016544,,,,
1136.131131,7.92E-06,6.85E-07,0.001844314,0.00970465,,,,
1136.181092,7.59E-06,6.34E-07,0.001716984,0.00926475,,,,
1136.231053,7.28E-06,5.87E-07,0.001598445,0.00884479,,,,
1136.281014,6.97E-06,5.44E-07,0.001488089,0.008443866,,,,
1136.330975,6.68E-06,5.04E-07,0.001385353,0.008061116,,,,
1136.380936,6.40E-06,4.67E-07,0.001289709,0.007695715,,,,
1136.430897,6.14E-06,4.32E-07,0.001200668,0.007346877,,,,
1136.480858,5.88E-06,4.00E-07,0.001117775,0.007013852,,,,
1136.530819,5.64E-06,3.71E-07,0.001040605,0.006695923,,,,
1136.58078,5.40E-06,3.43E-07,0.000968762,0.006392405,,,,
1136.630741,5.18E-06,3.18E-07,0.000901879,0.006102645,,,,
1136.680702,4.96E-06,2.95E-07,0.000839614,0.005826019,,,,
1136.730663,4.75E-06,2.73E-07,0.000781648,0.005561933,,,,
1136.780624,4.56E-06,2.53E-07,0.000727684,0.005309817,,,,
1136.830585,4.37E-06,2.34E-07,0.000677445,0.00506913,,,,
1136.880546,4.18E-06,2.17E-07,0.000630674,0.004839352,,,,
1136.930507,4.01E-06,2.01E-07,0.000587133,0.00461999,,,,
1136.980468,3.84E-06,1.86E-07,0.000546598,0.004410571,,,,
1137.030429,3.68E-06,1.72E-07,0.000508861,0.004210645,,,,
1137.08039,3.53E-06,1.59E-07,0.00047373,0.004019782,,,,
1137.130351,3.38E-06,1.48E-07,0.000441024,0.008790034,,,,
1137.180312,3.24E-06,1.37E-07,0.000410576,0.008391593,,,,
1137.230273,3.11E-06,1.27E-07,0.00038223,0.008011212,,,,
1137.280234,2.98E-06,1.17E-07,0.000355841,0.007648073,,,,
1137.330195,2.85E-06,1.09E-07,0.000331274,0.01688286,,,,
1137.380156,2.73E-06,1.01E-07,0.000308403,0.01611758,,,,
1137.430117,2.62E-06,9.32E-08,0.000287111,0.01657345,,,,
1137.480078,2.51E-06,8.63E-08,0.000267289,0.0158222,,,,
1137.530039,2.40E-06,7.99E-08,0.000248836,0.015105,,,,
1137.58,2.30E-06,7.40E-08,0.000231656,0.01442031,,,,
1137.629961,2.21E-06,6.86E-08,0.000215663,0.01376665,,,,
1137.679922,2.12E-06,6.35E-08,0.000200774,0.01314262,,,,
1137.729883,2.03E-06,5.88E-08,0.000186913,0.01254689,,,,
1137.779844,1.94E-06,5.45E-08,0.000174008,0.02035116,,,,
1137.829805,1.86E-06,5.04E-08,0.000161995,0.0267281,,,,
1137.879766,1.79E-06,4.67E-08,0.000150811,0.02938501,,,,
1137.929727,1.71E-06,4.33E-08,0.000140399,0.02916197,,,,
1137.979688,1.64E-06,4.01E-08,0.000130706,0.0278401,,,,
1138.029649,1.57E-06,3.71E-08,0.000121682,0.02657814,,,,
1138.07961,1.51E-06,3.44E-08,0.000113281,0.03274628,,,,
1138.129571,1.44E-06,3.18E-08,0.00010546,0.03126193,,,,
1138.179532,1.38E-06,2.95E-08,9.82E-05,0.03663342,,,,
1138.229493,1.32E-06,2.73E-08,9.14E-05,0.05351014,,,,
1138.279454,1.27E-06,2.53E-08,8.51E-05,0.05108459,,,,
1138.329415,1.22E-06,2.34E-08,7.92E-05,0.04876899,,,,
1138.379376,1.17E-06,2.17E-08,7.37E-05,0.04655835,,,,
1138.429337,1.12E-06,2.01E-08,6.87E-05,0.04444791,,,,
1138.479298,1.07E-06,1.86E-08,6.39E-05,0.04243314,,,,
1138.529259,1.03E-06,1.72E-08,5.95E-05,0.0405097,,,,
1138.57922,9.83E-07,1.60E-08,5.54E-05,0.03867345,,,,
1138.629181,9.42E-07,1.48E-08,5.16E-05,0.03692042,,,,
1138.679142,9.03E-07,1.37E-08,4.80E-05,0.03524687,,,,
1138.729103,8.65E-07,1.27E-08,4.47E-05,0.03364917,,,,
1138.779064,8.29E-07,1.17E-08,4.16E-05,0.03212389,,,,
1138.829025,7.95E-07,1.09E-08,3.87E-05,0.03066776,,,,
1138.878986,7.62E-07,1.01E-08,3.61E-05,0.02927762,,,,
1138.928947,7.30E-07,9.33E-09,3.36E-05,0.0279505,,,,
1138.978908,6.99E-07,8.64E-09,3.13E-05,0.02668354,,,,
1139.028869,6.70E-07,8.00E-09,2.91E-05,0.02547401,,,,
1139.07883,6.42E-07,5.11E-05,2.71E-05,0.0243193,,,,
1139.128791,6.16E-07,0.002126241,2.52E-05,0.02321694,,,,
1139.178752,5.90E-07,0.001969228,2.35E-05,0.02216454,,,,
1139.228713,5.65E-07,0.002054775,2.19E-05,0.02115985,,,,
1139.278674,5.42E-07,0.00190304,2.03E-05,0.0202007,,,,
1139.328635,5.19E-07,0.001762509,1.89E-05,0.01928503,,,,
1139.378596,4.98E-07,0.001632356,1.76E-05,0.01841086,,,,
1139.428557,4.77E-07,0.001511815,1.64E-05,0.01757632,,,,
1139.478518,4.57E-07,0.006321402,1.53E-05,0.0167796,,,,
1139.528479,4.38E-07,0.005854596,1.42E-05,0.016019,,,,
1139.57844,4.20E-07,0.005422262,1.32E-05,0.01529288,,,,
1139.628401,4.02E-07,0.005021854,1.23E-05,0.01459967,,,,
1139.678362,3.85E-07,0.004651014,1.15E-05,0.01393789,,,,
1139.728323,3.69E-07,0.004307559,1.07E-05,0.0133061,,,,
1139.778284,3.54E-07,0.00491171,9.95E-06,0.01270295,,,,
1139.828245,3.39E-07,0.005091044,9.26E-06,0.01212714,,,,
1139.878206,3.25E-07,0.004715095,8.62E-06,0.01157743,,,,
1139.928167,3.11E-07,0.004366908,8.03E-06,0.01105264,,,,
1139.978128,2.98E-07,0.004044433,7.47E-06,0.01055164,,,,
1140.028089,2.86E-07,0.003745771,6.96E-06,0.01007335,,,,
1140.07805,2.74E-07,0.003469164,6.48E-06,0.009616733,,,,
1140.128011,2.63E-07,0.003212983,6.03E-06,0.009180818,,,,
1140.177972,2.52E-07,0.008299268,5.61E-06,0.008764663,,,,
1140.227933,2.41E-07,0.009514144,5.23E-06,0.008367371,,,,
1140.277894,2.31E-07,0.00881157,4.87E-06,0.007988088,,,,
1140.327855,2.22E-07,0.008160878,4.53E-06,0.007625998,,,,
1140.377816,2.12E-07,0.007558236,4.22E-06,0.00728032,,,,
1140.427777,2.03E-07,0.008942511,3.93E-06,0.006950312,,,,
1140.477738,1.95E-07,0.008282149,3.65E-06,0.006635263,,,,
1140.527699,1.87E-07,0.007670552,3.40E-06,0.006334495,,,,
1140.57766,1.79E-07,0.01014381,3.17E-06,0.00604736,,,,
1140.627621,1.72E-07,0.009394735,2.95E-06,0.00577324,,,,
1140.677582,1.64E-07,0.008700979,2.75E-06,0.005511546,,,,
1140.727543,1.58E-07,0.008058453,2.56E-06,0.005261714,,,,
1140.777504,1.51E-07,0.007463375,2.38E-06,0.005023207,,,,
1140.827465,1.45E-07,0.00691224,2.22E-06,0.004795511,,,,
1140.877426,1.39E-07,0.006401804,2.06E-06,0.004578136,,,,
1140.927387,1.33E-07,0.00644302,1.92E-06,0.004370615,,,,
1140.977348,1.27E-07,0.005967234,1.79E-06,0.0041725,,,,
1141.027309,1.22E-07,0.005884026,1.66E-06,0.003983366,,,,
1141.07727,1.17E-07,0.005449519,1.55E-06,0.003802805,,,,
1141.127231,1.12E-07,0.005433351,1.44E-06,0.003630428,,,,
1141.177192,1.07E-07,0.009336219,1.34E-06,0.003465865,,,,
1141.227153,1.03E-07,0.008646784,1.25E-06,0.003308762,,,,
1141.277114,9.86E-08,0.008008261,1.16E-06,0.00315878,,,,
1141.327075,9.45E-08,0.00741689,1.08E-06,0.003015596,,,,
1141.377036,9.06E-08,0.01099335,1.01E-06,0.002878903,,,,
1141.426997,8.68E-08,0.01018154,9.39E-07,0.002748406,,,,
1141.476958,8.32E-08,0.009429684,8.74E-07,0.002623824,,,,
1141.526919,7.97E-08,0.008733347,8.14E-07,0.002504889,,,,
1141.57688,7.64E-08,0.008088431,7.57E-07,0.002391345,,,,
1141.626841,7.32E-08,0.007491139,7.05E-07,0.002282948,,,,
1141.676802,7.02E-08,0.006937955,6.56E-07,0.002179465,,,,
1141.726763,6.72E-08,0.009315044,6.11E-07,0.002080673,,,,
1141.776724,6.44E-08,0.008627173,5.69E-07,0.001986358,,,,
1141.826685,6.17E-08,0.007990098,5.30E-07,0.001896319,,,,
1141.876646,5.92E-08,0.007400067,0.001687897,0.001810361,,,,
1141.926607,5.67E-08,0.006853607,0.001571366,0.0017283,,,,
1141.976568,5.43E-08,0.006347501,0.001774242,0.001649958,,,,
1142.026529,5.21E-08,0.005878769,0.001651749,0.001575168,,,,
1142.07649,4.99E-08,0.00544465,0.002437386,0.001503767,,,,
1142.126451,4.78E-08,0.005792801,0.00226911,0.001435603,,,,
1142.176412,4.58E-08,0.005365031,0.002112453,0.001370529,,,,
1142.226373,4.39E-08,0.004968849,0.00196661,0.001308404,,,,
1142.276334,4.21E-08,0.004601923,0.001830837,0.001249096,,,,
1142.326295,4.03E-08,0.004262093,0.001704437,0.001192476,,,,
1142.376256,3.87E-08,0.003947358,0.001586764,0.001138423,,,,
1142.426217,3.70E-08,0.005203962,0.001477215,0.001086819,,,,
1142.476178,3.55E-08,0.005498354,0.001375229,0.001037555,,,,
1142.526139,3.40E-08,0.005092327,0.001280284,0.000990524,,,,
1142.5761,3.26E-08,0.004716283,0.001191894,0.000945625,,,,
1142.626061,3.12E-08,0.004368008,0.001109607,0.000902761,,,,
1142.676022,2.99E-08,0.004045451,0.001033,0.00086184,,,,
1142.725983,2.87E-08,0.003746714,0.000961683,0.000822774,,,,
1142.775944,2.75E-08,0.005180168,0.000895289,0.000785478,,,,
1142.825905,2.63E-08,0.004797638,0.000833479,0.000749874,,,,
1142.875866,2.52E-08,0.006063535,0.000775936,0.000715883,,,,
1142.925827,2.42E-08,0.005615772,0.000722366,0.000683433,,,,
1142.975788,2.32E-08,0.005201074,0.000672494,0.000652453,,,,
1143.025749,2.22E-08,0.004817,0.000626066,0.000622878,,,,
1143.07571,2.13E-08,0.004461288,0.000582843,0.000594644,,,,
1143.125671,2.04E-08,0.004131843,0.000542604,0.00056769,,,,
1143.175632,1.96E-08,0.003826726,0.000505143,0.000541957,,,,
1143.225593,1.87E-08,0.003544141,0.000470268,0.000517391,,,,
1143.275554,1.80E-08,0.003282423,0.00244039,0.000493938,,,,
1143.325515,1.72E-08,0.003040032,0.002271907,0.000471548,,,,
1143.375476,1.65E-08,0.00281554,0.002115057,0.000450174,,,,
1143.425437,1.58E-08,0.002607626,0.001969035,0.000429768,,,,
1143.475398,1.51E-08,0.003678311,0.001833094,0.000410287,,,,
1143.525359,1.45E-08,0.004650794,0.001706538,0.000391689,,,,
1143.57532,1.39E-08,0.004307355,0.00158872,0.000373934,,,,
1143.625281,1.33E-08,0.003989277,0.001479036,0.000356984,,,,
1143.675242,1.28E-08,0.003694688,0.001376924,0.000340803,,,,
1143.725203,1.22E-08,0.003421853,0.001281863,0.000325355,,,,
1143.775164,1.17E-08,0.003169166,0.001193364,0.000310607,,,,
1143.825125,1.12E-08,0.002935138,0.001110975,0.000296527,,,,
1143.875086,1.08E-08,0.002718392,0.00141671,0.000283086,,,,
1143.925047,1.03E-08,0.005268647,0.001318901,0.000270254,,,,
1143.975008,9.89E-09,0.004879583,0.001227845,0.000258004,,,,
1144.024969,9.48E-09,0.004519249,0.001143075,0.000246309,,,,
1144.07493,9.09E-09,0.004185524,0.001064158,0.000235144,,,,
1144.124891,8.71E-09,0.003876443,0.001468267,0.000224485,,,,
1144.174852,8.34E-09,0.003590186,0.001366899,0.000214309,,,,
1144.224813,8.00E-09,0.003325068,0.001272529,0.000204595,,,,
1144.274774,7.66E-09,0.003499558,0.001184675,0.000195321,,,,
1144.324735,7.34E-09,0.008701986,0.001102886,0.000186467,,,,
1144.374696,7.04E-09,0.008059386,0.001026743,0.000178015,,,,
1144.424657,6.74E-09,0.007464239,0.000955858,0.000169946,,,,
1144.474618,6.46E-09,0.006913041,0.000889866,0.000162242,,,,
1144.524579,6.19E-09,0.006402546,0.00082843,0.000154888,,,,
1144.57454,5.94E-09,0.005929749,0.000771236,0.000147867,,,,
1144.624501,0.00520707,0.007502837,0.00071799,0.000141165,,,,
1144.674462,0.008415639,0.007574191,0.000668421,0.005213438,,,,
1144.724423,0.008064787,0.007014873,0.000622274,0.005799021,,,,
1144.774384,0.008954934,0.006496858,0.000579312,0.005536159,,,,
1144.824345,0.008581598,0.006017096,0.000539317,0.009191902,,,,
1144.874306,0.008223827,0.005572763,0.000502083,0.008775244,,,,
1144.924267,0.007880972,0.005161241,0.000467419,0.008377473,,,,
1144.974228,0.00755241,0.004780108,0.004009638,0.007997732,,,,
1145.024189,0.007860374,0.00442712,0.003732816,0.007635204,,,,
1145.07415,0.007532671,0.004100198,0.003475105,0.007289109,,,,
1145.124111,0.00721863,0.003797418,0.003235186,0.006958703,,,,
1145.174072,0.006917681,0.003516997,0.003011831,0.006643273,,,,
1145.224033,0.006629279,0.003257284,0.003524413,0.006342141,,,,
1145.273994,0.00990083,0.003016749,0.00328109,0.00605466,,,,
1145.323955,0.009488059,0.002793977,0.003054566,0.005780209,,,,
1145.373916,0.009092497,0.002587655,0.002843681,0.005518199,,,,
1145.423877,0.008713426,0.002396569,0.002647355,0.005268066,,,,
1145.473838,0.008350159,0.002219594,0.002464584,0.005029271,,,,
1145.523799,0.008002036,0.003091772,0.002294431,0.0048013,,,,
1145.57376,0.007668427,0.002863459,0.002136025,0.004583663,,,,
1145.623721,0.007348727,0.002652006,0.001988555,0.004375891,,,,
1145.673682,0.007042354,0.002456168,0.001851267,0.004177537,,,,
1145.723643,0.006748755,0.002274792,0.001723457,0.003988174,,,,
1145.773604,0.006467396,0.002406097,0.00160447,0.003807395,,,,
1145.823565,0.006197767,0.002228418,0.001493699,0.003634811,,,,
1145.873526,0.005939379,0.00206386,0.001390575,0.003470049,,,,
1145.923487,0.005691763,0.001911454,0.001294571,0.003312756,,,,
1145.973448,0.00545447,0.001770302,0.001205194,0.003162593,,,,
1146.023409,0.005227071,0.001639574,0.001121989,0.003019236,,,,
1146.07337,0.005009152,0.002504481,0.001044527,0.002882378,,,,
1146.123331,0.004800317,0.002319538,0.004377777,0.002751723,,,,
1146.173292,0.00460019,0.002148251,0.005250202,0.002626991,,,,
1146.223253,0.004408405,0.001989613,0.004887731,0.002507912,,,,
1146.273214,0.004224617,0.005536697,0.004550286,0.002394232,,,,
1146.323175,0.00404849,0.008638498,0.004236137,0.002285704,,,,
1146.373136,0.003879706,0.008000587,0.003943677,0.002182096,,,,
1146.423097,0.003717959,0.007409782,0.003783859,0.002083184,,,,
1146.473058,0.003562956,0.006862605,0.003522624,0.001988756,,,,
1146.523019,0.003414414,0.006355835,0.003279424,0.001898608,,,,
1146.57298,0.003272065,0.005886487,0.003053015,0.001812546,,,,
1146.622941,0.003135651,0.005451798,0.002842237,0.001730385,,,,
1146.672902,0.003004924,0.005049209,0.002646011,0.001651949,,,,
1146.722863,0.002879648,0.004676349,0.002463332,0.001577068,,,,
1146.772824,0.002759594,0.004331023,0.002293266,0.001505582,,,,
1146.822785,0.002644545,0.004011197,0.00213494,0.001437336,,,,
1146.872746,0.002534292,0.00371499,0.001987545,0.001372183,,,,
1146.922707,0.002428636,0.003440656,0.001850327,0.001309983,,,,
1146.972668,0.002327385,0.00318658,0.001722581,0.001250603,,,,
1147.022629,0.004905888,0.002951266,0.001603656,0.001193915,,,,
1147.07259,0.004701359,0.002733329,0.00149294,0.001139796,,,,
1147.122551,0.004505357,0.002531486,0.001389869,0.01653583,,,,
1147.172512,0.004317526,0.002344548,0.001293913,0.01578628,,,,
1147.222473,0.004137526,0.002171414,0.001379669,0.0150707,,,,
1147.272434,0.00396503,0.002011066,0.001284418,0.01438757,,,,
1147.322395,0.003799726,0.006085533,0.001195742,0.0137354,,,,
1147.372356,0.006069115,0.005636146,0.001113189,0.01311279,,,,
1147.422317,0.005816091,0.005219943,0.001036335,0.0125184,,,,
1147.472278,0.005573615,0.004834475,0.000964788,0.01195096,,,,
1147.522239,0.005341248,0.004477473,0.000898179,0.01140923,,,,
1147.5722,0.005118569,0.004146833,0.00083617,0.01089207,,,,
1147.622161,0.004905173,0.003840609,0.000778441,0.01039834,,,,
1147.672122,0.004700674,0.003556998,0.000724698,0.009926999,,,,
1147.722083,0.0045047,0.005590979,0.000674665,0.00947702,,,,
1147.772044,0.004316897,0.007154093,0.000628087,0.009047438,,,,
1147.822005,0.004136923,0.006625798,0.000584724,0.01054958,,,,
1147.871966,0.007776861,0.006136514,0.000544355,0.01007138,,,,
1147.921927,0.00745264,0.005683362,0.002515218,0.009614854,,,,
1147.971888,0.008663875,0.005263673,0.002341569,0.009179024,,,,
1148.021849,0.008302674,0.004874976,0.005210988,0.01797437,,,,
1148.07181,0.007956531,0.004575476,0.004851225,0.01897738,,,,
1148.121771,0.007624819,0.004237599,0.0045163,0.01811716,,,,
1148.171732,0.007306936,0.005489155,0.004204498,0.01729593,,,,
1148.221693,0.007002306,0.005083807,0.003914222,0.02212661,,,,
1148.271654,0.00892932,0.004708393,0.003643987,0.02428847,,,,
1148.321615,0.008557051,0.004398976,0.003392409,0.02318751,,,,
1148.371576,0.008200304,0.004074132,0.003158199,0.02213645,,,,
1148.421537,0.007858429,0.003773277,0.00294016,0.02113303,,,,
1148.471498,0.007530807,0.003494638,0.002737173,0.02017509,,,,
1148.521459,0.008635691,0.00351022,0.002548201,0.01926058,,,,
1148.57142,0.008275664,0.003251007,0.002372275,0.01838752,,,,
1148.621381,0.007930648,0.003010936,0.002208495,0.01755404,,,,
1148.671342,0.007600015,0.002933205,0.002056022,0.01990367,,,,
1148.721303,0.007283166,0.002716602,0.001914075,0.01900146,,,,
1148.771264,0.006979527,0.002515994,0.001781929,0.01814015,,,,
1148.821225,0.006688547,0.0023302,0.002252616,0.01731788,,,,
1148.871186,0.009803749,0.002158126,0.002097097,0.01653288,,,,
1148.921147,0.01430885,0.001998759,0.001952315,0.02304411,,,,
1148.971108,0.0137123,0.00185116,0.001817529,0.0342478,,,,
1149.021069,0.01314063,0.001714461,0.001692048,0.03269539,,,,
1149.07103,0.01259279,0.001587856,0.00157523,0.03254005,,,,
1149.120991,0.01206779,0.0014706,0.001466477,0.03106504,,,,
1149.170952,0.01156468,0.001362004,0.001365233,0.0296569,,,,
1149.220913,0.01108254,0.001261426,0.003717153,0.02831259,,,,
1149.270874,0.0106205,0.001168276,0.003460523,0.02702922,,,,
1149.320835,0.01017773,0.001082004,0.003221611,0.02580401,,,,
1149.370796,0.009753414,0.001002103,0.002999193,0.02463435,,,,
1149.420757,0.00934679,0.000928103,0.002792131,0.02351771,,,,
1149.470718,0.008957117,0.000859567,0.002599364,0.02245168,,,,
1149.520679,0.00858369,0.000796092,0.002419906,0.02143397,,,,
1149.57064,0.008225831,0.000737305,0.002252838,0.0220247,,,,
